title,description,timestamp,concat,relevant,score
Guy Goma’s Accidental BBC Interview Lives On After 20 Years,Guy Goma thought he was interviewing for an I.T. job when he found himself on air on the BBC. What came next was familiar to anyone who has been unprepared at work.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=6, tm_hour=16, tm_min=17, tm_sec=45, tm_wday=2, tm_yday=126, tm_isdst=0)",Guy Goma’s Accidental BBC Interview Lives On After 20 Years | Guy Goma thought he was interviewing for an I.T. job when he found himself on air on the BBC. What came next was familiar to anyone who has been unprepared at work.,1,0.6265813112258911
James Murdoch’s Company Said to Be in Talks to Acquire Major Parts of Vox Media,"A deal for Vox Media, which generates more than $80 million through podcasts alone, would elevate Mr. Murdoch’s company, Lupa Systems, as a major player in U.S. media.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=5, tm_hour=19, tm_min=46, tm_sec=11, tm_wday=1, tm_yday=125, tm_isdst=0)","James Murdoch’s Company Said to Be in Talks to Acquire Major Parts of Vox Media | A deal for Vox Media, which generates more than $80 million through podcasts alone, would elevate Mr. Murdoch’s company, Lupa Systems, as a major player in U.S. media.",1,0.7697299122810364
The World’s Central Banks Are Wrestling With a Gigantic Problem,"Inflationary surges and economic slowdowns set off by the war in Iran, tariffs and other Trump policies have forced monetary officials to adjust, our columnist says.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=1, tm_hour=9, tm_min=2, tm_sec=24, tm_wday=4, tm_yday=121, tm_isdst=0)","The World’s Central Banks Are Wrestling With a Gigantic Problem | Inflationary surges and economic slowdowns set off by the war in Iran, tariffs and other Trump policies have forced monetary officials to adjust, our columnist says.",1,0.9031234979629517
You May Be Owed a Tax Refund From the Covid Era,A court ruling found that the I.R.S. shouldn’t have charged penalties and interest during the pandemic. But the government may appeal the decision.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=8, tm_hour=14, tm_min=1, tm_sec=13, tm_wday=4, tm_yday=128, tm_isdst=0)",You May Be Owed a Tax Refund From the Covid Era | A court ruling found that the I.R.S. shouldn’t have charged penalties and interest during the pandemic. But the government may appeal the decision.,1,0.7391341924667358
Why Stocks and Bonds Are Responding Differently to the Iran War,"Stock investors are betting that companies will make enormous profits, despite the war. But investors in bonds, including U.S. Treasuries, have other concerns.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=8, tm_hour=20, tm_min=42, tm_sec=36, tm_wday=4, tm_yday=128, tm_isdst=0)","Why Stocks and Bonds Are Responding Differently to the Iran War | Stock investors are betting that companies will make enormous profits, despite the war. But investors in bonds, including U.S. Treasuries, have other concerns.",1,0.44480592012405396
Start-Up Raises $1.3 Billion for an A.I. ‘Grid’,"As tech giants dominate the hardware needed to build artificial intelligence, Amp hopes to create an alternative.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=12, tm_hour=14, tm_min=24, tm_sec=56, tm_wday=1, tm_yday=132, tm_isdst=0)","Start-Up Raises $1.3 Billion for an A.I. ‘Grid’ | As tech giants dominate the hardware needed to build artificial intelligence, Amp hopes to create an alternative.",1,0.4002803862094879
"Microsoft’s C.E.O. Intervened When OpenAI Fired Sam Altman, Musk’s Lawyer Claims",Elon Musk’s lawyer argued that Microsoft’s Satya Nadella played a role in getting Mr. Altman his job back at OpenAI when he was briefly fired in 2023.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=12, tm_hour=0, tm_min=25, tm_sec=6, tm_wday=1, tm_yday=132, tm_isdst=0)","Microsoft’s C.E.O. Intervened When OpenAI Fired Sam Altman, Musk’s Lawyer Claims | Elon Musk’s lawyer argued that Microsoft’s Satya Nadella played a role in getting Mr. Altman his job back at OpenAI when he was briefly fired in 2023.",1,0.6211423873901367
Google Says Criminal Hackers Used A.I. to Find a Major Software Flaw,"The company said that it had identified, for the first time, hackers using artificial intelligence to discover an unknown bug. The attempted attack represents “a taste of what’s to come,” one expert said.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=11, tm_hour=13, tm_min=0, tm_sec=7, tm_wday=0, tm_yday=131, tm_isdst=0)","Google Says Criminal Hackers Used A.I. to Find a Major Software Flaw | The company said that it had identified, for the first time, hackers using artificial intelligence to discover an unknown bug. The attempted attack represents “a taste of what’s to come,” one expert said.",1,0.9377830624580383
Five Ways A.I. Search Beats an Old-School Google Search,"Google’s A.I. search technology is far from perfect (don’t count on it for celebrity news), but it excels at tasks like picking out groceries and detecting scams.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=7, tm_hour=9, tm_min=3, tm_sec=6, tm_wday=3, tm_yday=127, tm_isdst=0)","Five Ways A.I. Search Beats an Old-School Google Search | Google’s A.I. search technology is far from perfect (don’t count on it for celebrity news), but it excels at tasks like picking out groceries and detecting scams.",1,0.30798208713531494
We Joined a Taiwan Coast Guard Mission on the Front Line Against China,Watch WSJ’s exclusive access to a Taiwanese Coast Guard patrol as it counters China’s ‘gray zone’ pressure in the Taiwan Strait.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=15, tm_min=50, tm_sec=0, tm_wday=2, tm_yday=133, tm_isdst=0)",We Joined a Taiwan Coast Guard Mission on the Front Line Against China | Watch WSJ’s exclusive access to a Taiwanese Coast Guard patrol as it counters China’s ‘gray zone’ pressure in the Taiwan Strait.,1,0.5886526107788086
The New Route Around Hormuz Involves a Massive Convoy of Trucks,"Highways, railroads and ports in Saudi Arabia, the U.A.E. and Oman have been transformed into an emergency logistics lifeline during the Iran war.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=2, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=133, tm_isdst=0)","The New Route Around Hormuz Involves a Massive Convoy of Trucks | Highways, railroads and ports in Saudi Arabia, the U.A.E. and Oman have been transformed into an emergency logistics lifeline during the Iran war.",1,0.6951311230659485
Iran Expands Strait Definition,Tehran now considers the Strait of Hormuz to encompass a much larger area than before the war,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=1, tm_min=19, tm_sec=0, tm_wday=2, tm_yday=133, tm_isdst=0)",Iran Expands Strait Definition | Tehran now considers the Strait of Hormuz to encompass a much larger area than before the war,1,0.6080705523490906
The Two Major Decisions Trump Faces on the World Stage This Week,"Plus, the White House is heartily endorsing Iraq’s next leader—with a demand that he curtail Tehran’s influence in Baghdad.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=11, tm_hour=11, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=131, tm_isdst=0)","The Two Major Decisions Trump Faces on the World Stage This Week | Plus, the White House is heartily endorsing Iraq’s next leader—with a demand that he curtail Tehran’s influence in Baghdad.",1,0.827165961265564
"India Raises Gold, Silver Tariffs to Curb Imports","India has hiked tariffs on gold and silver imports, days after Prime Minister Narendra Modi warned that the Middle East crisis was pressuring the country’s foreign-exchange reserves.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=5, tm_min=42, tm_sec=0, tm_wday=2, tm_yday=133, tm_isdst=0)","India Raises Gold, Silver Tariffs to Curb Imports | India has hiked tariffs on gold and silver imports, days after Prime Minister Narendra Modi warned that the Middle East crisis was pressuring the country’s foreign-exchange reserves.",1,0.8836382031440735
Potato-Chip Bags Are Going Black and White Because of the Iran War,"Japanese snack maker Calbee is turning to monochrome packaging for popular chips, citing chemical shortages.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=12, tm_hour=11, tm_min=41, tm_sec=0, tm_wday=1, tm_yday=132, tm_isdst=0)","Potato-Chip Bags Are Going Black and White Because of the Iran War | Japanese snack maker Calbee is turning to monochrome packaging for popular chips, citing chemical shortages.",1,0.83601975440979
India Asks Locals to Pause Gold Buying in Bid to Shore Up FX Defenses,"Prime Minister Modi asked citizens to avoid buying gold jewelry for functions, coming as the country’s appetite for the precious metal continues to drive foreign-currency spending.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=11, tm_hour=7, tm_min=49, tm_sec=0, tm_wday=0, tm_yday=131, tm_isdst=0)","India Asks Locals to Pause Gold Buying in Bid to Shore Up FX Defenses | Prime Minister Modi asked citizens to avoid buying gold jewelry for functions, coming as the country’s appetite for the precious metal continues to drive foreign-currency spending.",1,0.8375203013420105
The Factory Town Known as China’s Furniture Capital Is Fighting to Survive,"The U.S. lost much of its furniture industry to China years ago. Now, American tariffs and overseas competition are punishing manufacturers.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=10, tm_hour=11, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=130, tm_isdst=0)","The Factory Town Known as China’s Furniture Capital Is Fighting to Survive | The U.S. lost much of its furniture industry to China years ago. Now, American tariffs and overseas competition are punishing manufacturers.",1,0.9710742831230164
"North Korea’s New Nuclear-Capable Warship Poses Fresh Threat to South Korea, U.S.",Kim Jong Un is pushing for a modernized naval fleet that challenges Washington and its allies.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=8, tm_hour=10, tm_min=27, tm_sec=0, tm_wday=4, tm_yday=128, tm_isdst=0)","North Korea’s New Nuclear-Capable Warship Poses Fresh Threat to South Korea, U.S. | Kim Jong Un is pushing for a modernized naval fleet that challenges Washington and its allies.",1,0.9465966820716858
Fitch Upgrades Argentina to B- With Stable Outlook,"Fitch said the rating reflects Argentina’s structurally improved fiscal and external balances, progress on economic reforms, and improved prospects for FX reserve accumulation.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=5, tm_hour=22, tm_min=51, tm_sec=0, tm_wday=1, tm_yday=125, tm_isdst=0)","Fitch Upgrades Argentina to B- With Stable Outlook | Fitch said the rating reflects Argentina’s structurally improved fiscal and external balances, progress on economic reforms, and improved prospects for FX reserve accumulation.",1,0.2170884609222412
Opinion | America’s Best Bet for a Secure AI Base Is Israel’s Negev,"The U.S. is looking at sites in the Jewish state, which is a superpower in all areas of the technology.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=12, tm_hour=17, tm_min=3, tm_sec=0, tm_wday=1, tm_yday=132, tm_isdst=0)","Opinion | America’s Best Bet for a Secure AI Base Is Israel’s Negev | The U.S. is looking at sites in the Jewish state, which is a superpower in all areas of the technology.",1,0.2639786899089813
Famed Merops Drone Interceptor to Be Made in Europe,"The maker of Merops, the drone interceptor battle-tested in Ukraine and Iran, struck a deal to manufacture its product in Germany, in the latest move by Europe to capitalize on Ukrainian-related defense technology.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=13, tm_min=54, tm_sec=0, tm_wday=2, tm_yday=133, tm_isdst=0)","Famed Merops Drone Interceptor to Be Made in Europe | The maker of Merops, the drone interceptor battle-tested in Ukraine and Iran, struck a deal to manufacture its product in Germany, in the latest move by Europe to capitalize on Ukrainian-related defense technology.",1,0.4604102075099945
Eurozone Industrial Production Inched Higher in March,"Output rose 0.2% on month, though the war in the Middle East is expected to increasingly weigh on manufacturers as energy costs and supply disruptions mount.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=10, tm_min=10, tm_sec=0, tm_wday=2, tm_yday=133, tm_isdst=0)","Eurozone Industrial Production Inched Higher in March | Output rose 0.2% on month, though the war in the Middle East is expected to increasingly weigh on manufacturers as energy costs and supply disruptions mount.",1,0.600563645362854
How Xi Is Playing His Iran Cards as Trump Heads to Beijing,"Plus, Beijing wants to be essential to the Middle East without doing anything essential.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=12, tm_hour=10, tm_min=55, tm_sec=0, tm_wday=1, tm_yday=132, tm_isdst=0)","How Xi Is Playing His Iran Cards as Trump Heads to Beijing | Plus, Beijing wants to be essential to the Middle East without doing anything essential.",1,0.8982767462730408
